PBR	PETROLEO BRASILEIRO S.A.- PETROBRAS	2009	83.67	22.2199993133545	53.4599990844727	1.825199008E7
PBR	PETROLEO BRASILEIRO S.A.- PETROBRAS	2010	-22.3	31.2099990844727	49.3499984741211	1.69251369E7
PBR	PETROLEO BRASILEIRO S.A.- PETROBRAS	2011	-33.36	20.7600002288818	42.75	1.634351468E7
PBR	PETROLEO BRASILEIRO S.A.- PETROBRAS	2012	-25.43	17.2700004577637	32.5999984741211	1.43337452E7
PBR	PETROLEO BRASILEIRO S.A.- PETROBRAS	2013	-29.69	12.0299997329712	20.5	1.690306667E7
PBR	PETROLEO BRASILEIRO S.A.- PETROBRAS	2014	-45.2	6.01000022888184	20.9400005340576	3.067596032E7
PBR	PETROLEO BRASILEIRO S.A.- PETROBRAS	2015	-36.39	3.72000002861023	10.5500001907349	3.660934524E7
PBR	PETROLEO BRASILEIRO S.A.- PETROBRAS	2016	137.32	2.71000003814697	12.5600004196167	2.785103413E7
PBR	PETROLEO BRASILEIRO S.A.- PETROBRAS	2017	-4.99	7.6100001335144	11.710000038147	1.822504502E7
PBR	PETROLEO BRASILEIRO S.A.- PETROBRAS	2018	-3.64	9.02000045776367	17.2000007629395	2.273185427E7
PBSK	POAGE BANKSHARES, INC.	2018	37.44	18.8500003814697	27.25	10512.73
PBT	PERMIAN BASIN ROYALTY TRUST	1987	0.0	5.875	6.125	60250.0
PBT	PERMIAN BASIN ROYALTY TRUST	1988	6.12	4.875	6.75	33947.83
PBT	PERMIAN BASIN ROYALTY TRUST	1989	0.0	5.0	6.5	24265.87
PBT	PERMIAN BASIN ROYALTY TRUST	1990	-30.61	4.0	6.25	15391.7
PBT	PERMIAN BASIN ROYALTY TRUST	1991	-8.33	3.75	4.75	21463.49
PBT	PERMIAN BASIN ROYALTY TRUST	1992	-5.88	3.875	5.125	33836.22
PBT	PERMIAN BASIN ROYALTY TRUST	1993	18.75	3.5	5.0	32168.13
PBT	PERMIAN BASIN ROYALTY TRUST	1994	-15.38	3.75	6.5	10047.15
PBT	PERMIAN BASIN ROYALTY TRUST	1995	-23.53	3.0	4.75	14102.0
PBT	PERMIAN BASIN ROYALTY TRUST	1996	44.0	3.125	4.875	16638.1
PBT	PERMIAN BASIN ROYALTY TRUST	1997	-1.43	4.0	5.6875	14200.8
PBT	PERMIAN BASIN ROYALTY TRUST	1998	-8.7	3.5	5.1875	10804.18
