CTB	COOPER TIRE & RUBBER COMPANY	2000	-30.61	9.1875	16.0	313998.81
CTB	COOPER TIRE & RUBBER COMPANY	2001	42.66	10.5500001907349	17.4300003051758	251026.61
CTB	COOPER TIRE & RUBBER COMPANY	2002	-6.29	12.25	26.1000003814697	469162.7
CTB	COOPER TIRE & RUBBER COMPANY	2003	38.56	11.8400001525879	21.7999992370605	419149.6
CTB	COOPER TIRE & RUBBER COMPANY	2004	1.17	17.2000007629395	23.8899993896484	546878.97
CTB	COOPER TIRE & RUBBER COMPANY	2005	-27.6	13.0	22.5	695860.71
CTB	COOPER TIRE & RUBBER COMPANY	2006	-9.09	7.71000003814697	16.5799999237061	1218185.66
CTB	COOPER TIRE & RUBBER COMPANY	2007	9.44	14.039999961853	28.5	1233633.07
CTB	COOPER TIRE & RUBBER COMPANY	2008	-61.36	3.67000007629395	20.7999992370605	1058131.62
CTB	COOPER TIRE & RUBBER COMPANY	2009	207.99	2.96000003814697	20.5499992370605	970133.33
CTB	COOPER TIRE & RUBBER COMPANY	2010	18.43	16.0499992370605	24.9899997711182	991172.62
CTB	COOPER TIRE & RUBBER COMPANY	2011	-41.13	9.64000034332275	27.7299995422363	875335.32
CTB	COOPER TIRE & RUBBER COMPANY	2012	75.26	13.8199996948242	25.6499996185303	870394.8
CTB	COOPER TIRE & RUBBER COMPANY	2013	-8.31	20.5499992370605	34.7900009155273	1443752.38
CTB	COOPER TIRE & RUBBER COMPANY	2014	44.8	21.9500007629395	35.310001373291	958197.22
CTB	COOPER TIRE & RUBBER COMPANY	2015	10.32	31.1800003051758	43.939998626709	672246.43
CTB	COOPER TIRE & RUBBER COMPANY	2016	5.26	29.2900009155273	40.75	609247.22
CTB	COOPER TIRE & RUBBER COMPANY	2017	-8.89	31.5499992370605	44.5	718494.82
CTB	COOPER TIRE & RUBBER COMPANY	2018	-16.78	22.5799999237061	40.7799987792969	793254.88
CTBB	QWEST CORPORATION	2016	-10.5	22.1919994354248	26.1900005340576	296317.58
CTBB	QWEST CORPORATION	2017	-2.85	21.1800003051758	25.6000003814697	151651.39
CTBB	QWEST CORPORATION	2018	9.99	19.863000869751	23.7000007629395	89846.34
CTBI	COMMUNITY TRUST BANCORP, INC.	1987	0.0	5.0175461769104	5.70175695419312	100.0
CTBI	COMMUNITY TRUST BANCORP, INC.	1988	10.87	5.24561643600464	6.61403799057007	2845.56
CTBI	COMMUNITY TRUST BANCORP, INC.	1989	5.88	5.81579208374023	6.50000286102295	8228.57
CTBI	COMMUNITY TRUST BANCORP, INC.	1990	-5.56	5.81579208374023	6.61403799057007	7006.76
CTBI	COMMUNITY TRUST BANCORP, INC.	1991	-5.88	5.24561643600464	6.27193260192871	5876.56
CTBI	COMMUNITY TRUST BANCORP, INC.	1992	96.87	5.47368669509888	11.118426322937	7263.89
CTBI	COMMUNITY TRUST BANCORP, INC.	1993	40.8	10.4342155456543	15.052638053894	6803.75
CTBI	COMMUNITY TRUST BANCORP, INC.	1994	-10.51	10.5197410583496	17.9605350494385	7821.35
CTBI	COMMUNITY TRUST BANCORP, INC.	1995	-19.79	9.75000381469727	13.0855321884155	5255.07
CTBI	COMMUNITY TRUST BANCORP, INC.	1996	26.45	9.4934253692627	13.3421106338501	10235.98
CTBI	COMMUNITY TRUST BANCORP, INC.	1997	34.26	12.5723743438721	18.1337242126465	23054.0
CTBI	COMMUNITY TRUST BANCORP, INC.	1998	-22.95	11.9950714111328	19.0157146453857	17994.82
CTBI	COMMUNITY TRUST BANCORP, INC.	1999	-10.2	12.1467733383179	15.1349573135376	12127.89
CTBI	COMMUNITY TRUST BANCORP, INC.	2000	-21.62	8.96455192565918	13.5050392150879	21076.71
CTBI	COMMUNITY TRUST BANCORP, INC.	2001	54.47	10.2452020645142	19.4658832550049	21647.33
CTBI	COMMUNITY TRUST BANCORP, INC.	2002	16.34	14.8692026138306	22.5394439697266	17284.52
CTBI	COMMUNITY TRUST BANCORP, INC.	2003	27.82	18.5574760437012	27.876033782959	13885.71
CTBI	COMMUNITY TRUST BANCORP, INC.	2004	16.29	22.876033782959	31.3454551696777	18711.51
CTBI	COMMUNITY TRUST BANCORP, INC.	2005	-3.18	25.3999996185303	31.8272724151611	22330.28
CTBI	COMMUNITY TRUST BANCORP, INC.	2006	29.86	27.8181819915771	38.7181816101074	43277.29
