IIJI	INTERNET INITIATIVE JAPAN, INC.	2008	-70.21	1.82000005245209	10.5900001525879	80477.87
IIJI	INTERNET INITIATIVE JAPAN, INC.	2009	53.74	1.79999995231628	6.32999992370605	24288.45
IIJI	INTERNET INITIATIVE JAPAN, INC.	2010	50.43	4.09000015258789	8.36999988555908	21668.65
IIJI	INTERNET INITIATIVE JAPAN, INC.	2011	26.43	5.71000003814697	11.7799997329712	25755.95
IIJI	INTERNET INITIATIVE JAPAN, INC.	2012	26.54	7.25	14.1800003051758	10598.79
IIJI	INTERNET INITIATIVE JAPAN, INC.	2013	15.36	11.2200002670288	21.2099990844727	16213.49
IIJI	INTERNET INITIATIVE JAPAN, INC.	2014	-24.59	7.55999994277954	14.1099996566772	6941.43
IIJI	INTERNET INITIATIVE JAPAN, INC.	2015	-3.32	7.78000020980835	10.9300003051758	3079.57
IIJI	INTERNET INITIATIVE JAPAN, INC.	2016	-25.13	6.69999980926514	11.1300001144409	3263.91
IIJI	INTERNET INITIATIVE JAPAN, INC.	2017	22.28	7.15000009536743	10.5	3106.1
IIJI	INTERNET INITIATIVE JAPAN, INC.	2018	9.34	8.94999980926514	12.5	6463.76
IIM	INVESCO VALUE MUNICIPAL INCOME TRUST	1993	-4.17	13.875	15.875	25087.27
IIM	INVESCO VALUE MUNICIPAL INCOME TRUST	1994	-23.89	9.375	15.0	60089.29
IIM	INVESCO VALUE MUNICIPAL INCOME TRUST	1995	5.68	10.125	12.0	51865.48
IIM	INVESCO VALUE MUNICIPAL INCOME TRUST	1996	1.09	10.875	12.375	56029.53
IIM	INVESCO VALUE MUNICIPAL INCOME TRUST	1997	17.93	11.5	13.75	43105.53
IIM	INVESCO VALUE MUNICIPAL INCOME TRUST	1998	11.57	13.125	15.375	36536.11
IIM	INVESCO VALUE MUNICIPAL INCOME TRUST	1999	-17.62	12.3125	15.25	35530.16
IIM	INVESCO VALUE MUNICIPAL INCOME TRUST	2000	7.0	12.0	14.125	31742.86
IIM	INVESCO VALUE MUNICIPAL INCOME TRUST	2001	2.92	13.210000038147	14.3400001525879	23938.31
